Timestamp,Pressure (PSI),Flow Rate (bbl/h),Temperature (F),Wear Factor (%),Valve Status,Pump Speed (RPM),Vibration Level (mm/s),Corrosion Level (%),Leak Detected,Oil Quality,Pressure Loss (PSI),Pump Efficiency (%),Humidity (%),Ambient Temperature (F),Distance from Source (km),Last Maintenance,Pressure Regulator Status,Flow Control Valve (%),Oil Density (g/cm³),Oil Viscosity (cP),Pipeline Altitude (m),Pipeline Diameter (m),Sand Content (ppm),Pipeline Coating Condition (%),Oil Sulfur Content (%),Scheduled Maintenance,Anomaly
2024-02-13 03:31:36.333851,832.15,393.39,97.23,74.18,open,2015.4,2.87,37.09,0,Light,7.14,82.36,43.8,66.28,30.04,2023-06-28 15:01:36,active,81.49,0.904,20.16,504.51,1.24,4.56,25.82,0.95,0,0
2024-02-13 04:01:36.333851,850.99,409.88,104.55,74.19,closed,1668.56,4.04,37.1,0,Light,7.76,94.59,60.04,66.48,33.77,2023-06-28 15:01:36,inactive,71.65,0.897,27.96,469.82,0.98,5.1,25.81,2.23,0,1
2024-02-13 04:31:36.333851,797.26,301.38,116.94,74.2,closed,1990.48,3.18,37.1,0,Medium,-1.77,95.2,36.68,76.91,43.17,2023-06-28 15:01:36,inactive,70.88,0.859,24.69,476.25,0.99,6.45,25.8,1.56,0,0
2024-02-13 05:01:36.333851,815.88,380.4,94.69,74.21,closed,1852.84,3.86,37.11,0,Heavy,5.51,86.56,45.31,80.89,41.49,2023-06-28 15:01:36,active,62.98,0.915,9.93,501.11,1.09,4.18,25.79,1.23,0,0
2024-02-13 05:31:36.333851,785.61,355.41,116.12,74.22,open,1738.97,2.22,37.11,0,Light,3.81,91.14,56.53,80.19,54.85,2023-06-28 15:01:36,active,97.64,0.865,19.49,479.51,1.13,4.7,25.78,2.42,1,0
2024-02-13 06:01:36.333851,832.0,411.79,99.77,74.23,open,1855.29,3.49,37.12,0,Medium,5.4,87.37,61.83,63.5,34.53,2023-06-28 15:01:36,active,93.76,0.903,17.92,502.27,0.94,5.23,25.77,1.82,0,0
2024-02-13 06:31:36.333851,735.5,341.82,124.66,74.24,closed,1822.28,3.09,37.12,0,Light,7.73,90.47,29.61,63.52,49.64,2023-06-28 15:01:36,active,66.89,0.849,19.19,546.42,1.02,3.23,25.76,1.47,0,0
2024-02-13 07:01:36.333851,820.45,363.97,119.88,74.25,open,1897.77,3.95,37.13,0,Heavy,10.02,99.86,34.77,84.16,46.01,2023-06-28 15:01:36,active,72.52,0.941,19.62,402.37,1.08,6.17,25.75,2.22,0,0
2024-02-13 07:31:36.333851,815.87,391.95,90.56,74.26,closed,1916.98,3.0,37.13,0,Heavy,6.35,87.84,39.87,69.57,42.65,2023-06-28 15:01:36,active,84.61,0.87,21.46,527.27,1.1,5.9,25.74,2.32,0,0
2024-02-13 08:01:36.333851,772.08,273.66,89.54,74.27,open,1779.74,2.28,37.14,0,Light,1.59,94.53,41.76,79.16,47.0,2023-06-28 15:01:36,inactive,39.58,0.882,20.85,589.32,0.9,5.36,25.73,2.95,0,0
2024-02-13 08:31:36.333851,906.78,382.16,110.6,74.28,closed,1779.03,3.19,37.14,0,Medium,4.7,89.73,38.41,55.83,38.62,2023-06-28 15:01:36,inactive,79.43,0.961,15.96,527.66,1.01,3.52,25.72,2.12,0,1
2024-02-13 09:01:36.333851,802.88,351.89,119.23,74.29,closed,1832.53,3.36,37.15,0,Medium,5.05,93.37,55.95,58.47,45.75,2023-06-28 15:01:36,inactive,83.64,0.927,15.19,408.81,0.99,4.81,25.71,1.99,0,0
2024-02-13 09:31:36.333851,805.12,430.57,97.37,74.3,open,1730.34,3.23,37.15,0,Medium,5.44,90.11,55.9,78.63,54.43,2023-06-28 15:01:36,active,69.57,0.975,20.4,483.15,1.13,5.44,25.7,2.4,0,0
2024-02-13 10:01:36.333851,819.91,406.87,106.22,74.31,open,1924.86,3.43,37.16,0,Medium,9.7,84.61,51.54,76.92,60.7,2023-06-28 15:01:36,active,84.29,0.923,22.22,515.34,0.84,6.02,25.69,1.94,0,0
2024-02-13 10:31:36.333851,827.86,368.5,103.26,74.32,open,1848.78,3.02,37.16,0,Medium,5.95,97.35,30.03,58.69,65.27,2023-06-28 15:01:36,active,78.55,0.899,30.62,554.36,1.08,4.88,25.68,2.44,0,0
2024-02-13 11:01:36.333851,850.92,418.28,92.05,74.33,open,1709.63,2.98,37.17,0,Light,4.64,94.28,61.47,61.6,52.77,2023-06-28 15:01:36,inactive,77.29,0.857,17.56,559.74,1.09,6.44,25.67,1.63,1,0
2024-02-13 11:31:36.333851,790.5,335.99,115.19,74.34,open,1736.83,3.41,37.17,0,Heavy,10.83,87.58,43.43,77.94,56.95,2023-06-28 15:01:36,active,79.03,0.884,21.32,528.24,1.12,4.92,25.66,2.34,0,0
2024-02-13 12:01:36.333851,884.14,237.77,81.97,74.35,closed,1619.32,2.45,37.18,0,Heavy,3.96,86.98,52.1,84.22,36.4,2023-06-28 15:01:36,active,82.24,0.832,8.21,537.5,0.87,5.92,25.65,1.87,1,1
2024-02-13 12:31:36.333851,781.35,365.52,135.44,74.36,closed,1720.55,3.59,37.18,0,Light,4.12,95.99,66.1,75.11,61.73,2023-06-28 15:01:36,inactive,76.66,0.894,14.75,484.3,1.15,6.11,25.64,2.36,0,0
2024-02-13 13:01:36.333851,781.52,458.07,108.03,74.37,closed,1758.06,3.16,37.19,0,Light,3.82,93.46,47.38,62.42,57.52,2023-06-28 15:01:36,inactive,62.18,0.853,22.11,439.93,1.0,7.33,25.63,2.46,0,0
2024-02-13 13:31:36.333851,859.63,230.74,141.01,74.38,closed,1774.06,2.68,37.19,0,Medium,5.91,101.73,51.44,49.41,51.33,2023-06-28 15:01:36,active,71.24,0.879,19.05,509.74,1.09,4.83,25.62,1.64,0,1
2024-02-13 14:01:36.333851,800.36,409.97,78.11,74.39,open,1728.48,3.11,37.2,0,Medium,4.69,89.24,53.7,63.12,53.85,2023-06-28 15:01:36,active,77.88,0.933,29.13,443.29,0.87,5.75,25.61,1.78,0,0
2024-02-13 14:31:36.333851,888.82,392.4,114.01,74.4,open,1825.35,2.88,37.2,1,Light,5.08,87.69,47.11,72.23,52.19,2023-06-28 15:01:36,inactive,75.84,0.9,15.97,570.24,1.17,3.23,25.6,1.9,0,1
2024-02-13 15:01:36.333851,843.66,199.37,97.07,74.41,closed,1726.64,2.48,37.21,0,Heavy,8.57,95.75,45.1,80.61,48.94,2023-06-28 15:01:36,active,62.89,0.855,17.12,445.14,0.98,5.91,25.59,2.17,0,1
2024-02-13 15:31:36.333851,806.0,374.38,120.93,74.42,closed,1600.93,2.52,37.21,0,Medium,1.77,94.63,68.39,63.16,44.06,2023-06-28 15:01:36,active,88.83,0.865,19.28,593.1,1.11,4.46,25.58,2.28,0,0
2024-02-13 16:01:36.333851,823.97,396.51,131.14,74.43,closed,1692.79,1.85,37.22,1,Medium,6.07,85.91,40.61,72.05,47.99,2023-06-28 15:01:36,active,70.27,0.857,21.63,420.9,0.94,3.01,25.57,2.16,0,0
2024-02-13 16:31:36.333851,841.62,400.54,111.47,74.44,open,1806.91,2.39,37.22,0,Heavy,6.42,89.59,55.51,74.61,37.56,2023-06-28 15:01:36,inactive,84.11,0.901,22.12,542.03,0.93,5.92,25.56,1.88,0,0
2024-02-13 17:01:36.333851,863.65,191.64,97.34,74.45,closed,1794.93,3.17,37.23,1,Heavy,3.77,93.11,59.84,70.82,46.2,2023-06-28 15:01:36,inactive,81.34,0.975,22.36,476.06,1.06,5.02,25.55,1.65,1,1
2024-02-13 17:31:36.333851,843.84,446.06,90.11,74.46,open,1893.33,2.44,37.23,0,Light,6.42,87.86,44.18,64.49,48.37,2023-06-28 15:01:36,active,93.92,0.849,16.74,548.94,1.1,3.67,25.54,1.53,0,0
2024-02-13 18:01:36.333851,785.73,430.3,129.74,74.47,open,2032.64,2.58,37.24,0,Light,3.11,93.01,67.48,89.65,53.24,2023-06-28 15:01:36,active,80.44,0.897,21.47,509.89,0.79,7.99,25.53,2.31,0,0
2024-02-13 18:31:36.333851,785.98,383.58,84.43,74.48,closed,1791.46,3.37,37.24,0,Heavy,5.0,82.91,51.2,80.54,54.18,2023-06-28 15:01:36,active,89.86,0.926,14.64,431.57,1.0,5.44,25.52,0.94,0,0
2024-02-13 19:01:36.333851,804.93,414.09,110.61,74.49,closed,1662.95,3.08,37.25,0,Heavy,4.43,81.62,47.74,57.39,64.49,2023-06-28 15:01:36,active,77.87,0.896,12.24,477.08,1.04,4.14,25.51,1.46,0,0
2024-02-13 19:31:36.333851,784.87,349.74,115.07,74.5,open,1796.52,2.9,37.25,0,Medium,6.71,88.32,51.5,82.46,49.93,2023-06-28 15:01:36,active,83.07,0.854,21.14,397.47,0.94,4.16,25.5,1.7,0,0
2024-02-13 20:01:36.333851,799.8,435.21,95.25,74.51,closed,1828.43,2.98,37.26,0,Light,5.56,94.55,48.44,68.95,58.68,2023-06-28 15:01:36,active,88.65,1.014,25.93,471.07,1.05,4.7,25.49,2.71,0,0
2024-02-13 20:31:36.333851,838.59,409.3,118.67,74.52,closed,1755.98,3.5,37.26,0,Medium,4.8,95.59,38.21,68.0,39.62,2023-06-28 15:01:36,inactive,67.93,0.907,26.16,502.74,0.96,4.03,25.48,1.57,0,0
2024-02-13 21:01:36.333851,830.64,419.13,80.91,74.53,open,2007.48,2.04,37.27,0,Heavy,7.06,96.39,44.14,69.96,34.08,2023-06-28 15:01:36,active,94.13,0.926,21.06,479.45,0.96,5.06,25.47,2.46,0,0
2024-02-13 21:31:36.333851,936.65,431.88,131.0,74.54,closed,1801.85,3.52,37.27,1,Heavy,4.76,84.75,53.37,76.48,59.99,2023-06-28 15:01:36,active,77.01,0.892,19.4,383.18,1.18,5.05,25.46,1.44,0,1
2024-02-13 22:01:36.333851,826.95,335.43,112.27,74.55,open,1685.49,2.32,37.28,0,Heavy,3.92,102.38,54.91,68.73,39.39,2023-06-28 15:01:36,inactive,78.9,0.883,19.83,485.07,1.16,7.7,25.45,1.59,0,0
2024-02-13 22:31:36.333851,792.56,363.39,101.04,74.56,closed,1807.28,2.7,37.28,0,Light,4.17,98.7,43.92,83.83,53.48,2023-06-28 15:01:36,active,77.7,0.945,26.92,423.61,1.0,4.3,25.44,1.14,0,0
2024-02-13 23:01:36.333851,860.63,433.83,96.96,74.57,open,1745.76,3.02,37.29,0,Heavy,2.93,93.15,39.83,48.77,65.01,2023-06-28 15:01:36,active,91.47,0.836,18.66,472.93,0.92,2.98,25.43,1.16,0,0
2024-02-13 23:31:36.333851,773.05,393.39,85.36,74.58,closed,1985.02,3.37,37.29,0,Heavy,5.59,96.82,46.24,77.98,54.0,2023-06-28 15:01:36,inactive,80.38,0.938,14.41,462.46,1.07,3.61,25.42,2.46,0,0
2024-02-14 00:01:36.333851,870.6,382.64,86.56,74.59,closed,1948.99,3.45,37.3,0,Light,4.63,91.79,58.31,73.55,50.08,2023-06-28 15:01:36,inactive,90.87,0.85,22.55,580.72,1.01,5.1,25.41,2.61,0,0
2024-02-14 00:31:36.333851,775.0,454.98,105.52,74.6,open,1743.68,2.68,37.3,0,Light,5.12,87.49,38.21,82.55,54.57,2023-06-28 15:01:36,inactive,91.5,0.805,16.31,495.67,1.0,3.48,25.4,1.17,0,0
2024-02-14 01:01:36.333851,760.97,277.51,100.8,74.61,open,1782.48,2.35,37.31,1,Heavy,7.07,90.52,64.4,70.13,62.85,2023-06-28 15:01:36,inactive,76.46,0.861,12.54,357.76,1.19,3.48,25.39,2.56,0,0
2024-02-14 01:31:36.333851,802.31,432.39,113.69,74.62,closed,1808.7,2.88,37.31,0,Light,3.2,85.67,42.48,62.52,42.97,2023-06-28 15:01:36,active,84.01,0.894,14.02,484.97,1.09,5.23,25.38,2.32,0,0
2024-02-14 02:01:36.333851,889.14,460.36,80.28,74.63,open,1839.04,2.98,37.32,0,Light,2.11,85.77,37.33,69.27,59.06,2023-06-28 15:01:36,active,68.1,0.94,23.29,399.88,0.92,6.39,25.37,1.5,0,0
2024-02-14 02:31:36.333851,795.47,399.55,86.11,74.64,closed,1709.67,3.72,37.32,0,Heavy,7.38,89.52,47.69,78.06,41.27,2023-06-28 15:01:36,active,83.93,0.983,25.18,644.84,0.97,5.5,25.36,2.24,0,0
2024-02-14 03:01:36.333851,788.46,399.96,132.82,74.65,closed,1813.59,3.23,37.33,0,Medium,8.04,87.75,68.6,69.22,48.5,2023-06-28 15:01:36,active,66.19,0.942,19.32,568.9,0.81,6.67,25.35,2.23,0,0
2024-02-14 03:31:36.333851,788.46,498.69,108.94,74.66,open,1879.34,2.86,37.33,0,Heavy,4.41,89.21,39.58,83.52,53.96,2023-06-28 15:01:36,active,81.79,0.921,22.47,451.12,0.84,4.91,25.34,2.33,0,0
2024-02-14 04:01:36.333851,813.19,382.51,130.5,74.67,open,1779.07,2.03,37.34,0,Heavy,5.39,89.44,45.45,79.47,65.68,2023-06-28 15:01:36,inactive,80.9,0.891,13.51,424.08,1.05,6.3,25.33,1.76,1,0
2024-02-14 04:31:36.333851,848.89,428.34,104.42,74.68,open,1680.16,2.43,37.34,0,Heavy,5.25,89.8,62.49,68.81,61.1,2023-06-28 15:01:36,inactive,91.25,0.848,20.9,521.46,0.88,6.09,25.32,1.5,1,0
2024-02-14 05:01:36.333851,745.18,407.48,98.55,74.69,open,1782.24,2.86,37.35,0,Heavy,4.17,83.97,25.88,63.03,46.57,2023-06-28 15:01:36,inactive,97.48,0.949,22.73,537.4,1.0,4.53,25.31,2.3,0,0
2024-02-14 05:31:36.333851,827.06,355.86,97.92,74.7,closed,1924.5,3.03,37.35,0,Medium,5.24,92.66,58.89,71.05,46.65,2023-06-28 15:01:36,inactive,76.84,0.889,13.42,480.35,1.07,6.29,25.3,1.76,0,0
2024-02-14 06:01:36.333851,823.53,418.63,88.12,74.71,open,1799.94,3.66,37.36,0,Light,5.05,88.55,54.65,82.93,45.99,2023-06-28 15:01:36,inactive,83.01,0.881,24.77,424.32,0.95,6.0,25.29,1.22,0,0
2024-02-14 06:31:36.333851,784.4,476.7,72.38,74.72,closed,1712.94,3.65,37.36,0,Medium,4.81,85.12,40.3,84.54,28.66,2023-06-28 15:01:36,inactive,81.17,0.932,16.72,491.85,1.03,4.19,25.28,1.51,0,0
2024-02-14 07:01:36.333851,903.29,148.79,114.3,74.73,open,1773.07,3.32,37.37,0,Light,6.79,92.35,64.05,61.21,39.75,2023-06-28 15:01:36,active,84.21,0.857,15.37,498.41,1.04,5.85,25.27,2.07,0,1
2024-02-14 07:31:36.333851,795.09,426.9,90.74,74.74,closed,1558.33,2.93,37.37,0,Light,2.29,90.37,36.06,64.81,56.95,2023-06-28 15:01:36,active,79.36,0.869,11.86,520.76,1.07,5.68,25.26,1.68,0,0
2024-02-14 08:01:36.333851,807.67,380.26,97.52,74.75,closed,1755.67,3.4,37.38,0,Light,1.27,91.79,50.28,62.59,39.21,2023-06-28 15:01:36,active,96.1,0.941,25.22,578.91,0.98,4.14,25.25,2.18,0,0
2024-02-14 08:31:36.333851,821.95,460.32,142.68,74.76,open,1838.07,3.3,37.38,0,Heavy,5.34,94.63,58.21,62.46,59.32,2023-06-28 15:01:36,inactive,83.84,0.954,25.25,452.39,1.07,5.98,25.24,2.26,0,0
2024-02-14 09:01:36.333851,806.02,398.31,92.37,74.77,open,1718.48,2.95,37.39,0,Medium,6.45,92.01,64.27,85.19,49.34,2023-06-28 15:01:36,inactive,90.99,0.885,11.95,413.46,1.14,6.68,25.23,2.65,0,0
2024-02-14 09:31:36.333851,774.77,433.22,92.66,74.78,closed,1766.25,3.14,37.39,0,Light,4.68,84.88,41.1,64.36,43.1,2023-06-28 15:01:36,active,83.71,0.974,20.23,399.09,1.03,5.53,25.22,2.03,0,0
2024-02-14 10:01:36.333851,870.95,489.65,125.31,74.79,closed,1753.22,2.79,37.4,0,Light,3.89,94.95,48.6,80.97,55.17,2023-06-28 15:01:36,active,72.38,0.854,17.51,507.08,1.01,5.4,25.21,0.88,0,0
2024-02-14 10:31:36.333851,772.42,423.34,93.69,74.8,closed,1872.32,3.24,37.4,0,Medium,6.98,80.89,53.96,72.16,58.93,2023-06-28 15:01:36,inactive,71.9,0.947,17.28,481.07,1.06,5.95,25.2,2.07,0,0
2024-02-14 11:01:36.333851,841.4,393.24,99.49,74.81,closed,1548.72,2.93,37.41,0,Medium,5.18,91.92,40.02,65.65,52.19,2023-06-28 15:01:36,inactive,77.11,0.92,20.95,567.35,1.0,2.95,25.19,1.52,0,0
2024-02-14 11:31:36.333851,791.18,379.61,126.65,74.82,closed,1788.89,2.93,37.41,0,Heavy,4.78,86.35,52.46,56.7,47.86,2023-06-28 15:01:36,active,80.96,0.908,11.76,474.35,1.09,4.4,25.18,1.73,0,0
2024-02-14 12:01:36.333851,925.28,389.11,98.06,74.83,closed,1921.71,2.7,37.42,0,Light,7.75,93.25,41.83,54.95,67.66,2023-06-28 15:01:36,inactive,79.96,0.854,19.91,510.73,0.99,2.87,25.17,2.5,0,1
2024-02-14 12:31:36.333851,769.29,334.22,114.16,74.84,open,1670.68,2.71,37.42,0,Heavy,4.83,89.19,59.88,85.66,55.91,2023-06-28 15:01:36,inactive,85.64,0.867,26.78,508.89,0.96,5.88,25.16,2.24,0,0
2024-02-14 13:01:36.333851,826.83,436.04,116.33,74.85,closed,1700.71,2.48,37.43,0,Light,4.71,92.75,66.6,72.57,40.67,2023-06-28 15:01:36,active,73.47,0.918,22.72,537.34,0.77,5.91,25.15,1.83,0,0
2024-02-14 13:31:36.333851,851.86,350.69,98.39,74.86,open,1834.3,3.57,37.43,0,Medium,4.92,96.38,45.41,77.42,55.01,2023-06-28 15:01:36,active,82.92,0.837,16.71,476.91,1.01,3.87,25.14,1.64,0,0
2024-02-14 14:01:36.333851,736.92,435.17,100.49,74.87,closed,1684.73,3.88,37.44,0,Heavy,6.19,93.48,41.65,67.08,47.02,2023-06-28 15:01:36,inactive,68.06,0.88,12.43,437.77,1.06,5.35,25.13,1.42,0,0
2024-02-14 14:31:36.333851,785.19,451.6,115.99,74.88,closed,1943.33,1.8,37.44,0,Medium,8.11,86.33,43.36,81.53,48.35,2023-06-28 15:01:36,active,68.13,0.908,17.5,433.03,0.93,4.62,25.12,1.86,0,0
2024-02-14 15:01:36.333851,826.24,430.08,111.92,74.89,open,1661.66,3.28,37.45,0,Heavy,5.3,85.75,54.16,68.04,49.19,2023-06-28 15:01:36,active,77.3,0.919,16.28,502.29,0.99,3.75,25.11,1.47,0,0
2024-02-14 15:31:36.333851,818.52,316.85,115.29,74.9,closed,1678.49,4.3,37.45,0,Heavy,5.79,97.85,60.27,64.24,53.35,2023-06-28 15:01:36,inactive,75.12,0.969,20.09,463.78,0.88,5.03,25.1,2.48,0,0
2024-02-14 16:01:36.333851,834.1,311.55,102.25,74.91,closed,1732.83,2.22,37.46,0,Heavy,6.78,83.33,44.53,65.74,36.56,2023-06-28 15:01:36,inactive,82.44,0.845,18.84,476.29,0.97,3.57,25.09,1.66,0,0
2024-02-14 16:31:36.333851,867.49,486.73,121.54,74.92,open,1808.84,2.66,37.46,0,Heavy,6.1,84.57,57.9,62.62,52.08,2023-06-28 15:01:36,inactive,71.26,0.936,23.69,454.84,0.92,4.77,25.08,2.02,0,0
2024-02-14 17:01:36.333851,838.32,461.57,94.56,74.93,open,1820.53,3.65,37.47,0,Heavy,4.96,83.56,55.94,69.59,57.06,2023-06-28 15:01:36,active,106.9,1.022,29.2,478.39,0.97,3.61,25.07,3.04,0,0
2024-02-14 17:31:36.333851,840.19,433.91,97.77,74.94,closed,1790.13,3.5,37.47,0,Medium,1.29,92.2,42.59,65.86,47.49,2023-06-28 15:01:36,inactive,94.5,0.904,23.32,507.15,0.96,5.4,25.06,1.58,0,0
2024-02-14 18:01:36.333851,822.03,358.63,122.21,74.95,open,1744.32,2.94,37.48,0,Medium,3.7,87.5,63.58,70.51,59.34,2023-06-28 15:01:36,inactive,78.37,0.993,13.98,518.78,1.07,5.47,25.05,2.12,0,0
2024-02-14 18:31:36.333851,758.23,463.33,89.1,74.96,open,2006.33,3.27,37.48,0,Light,5.23,81.27,66.48,68.22,52.02,2023-06-28 15:01:36,inactive,89.35,0.922,30.08,582.12,0.95,5.17,25.04,2.22,0,0
2024-02-14 19:01:36.333851,779.68,497.21,119.37,74.97,open,1957.42,1.99,37.49,0,Light,3.51,95.1,51.55,79.79,45.04,2023-06-28 15:01:36,inactive,65.47,0.958,13.7,469.19,1.27,5.77,25.03,1.85,0,0
2024-02-14 19:31:36.333851,781.36,416.68,95.76,74.98,open,1869.87,2.98,37.49,0,Heavy,5.19,95.55,44.13,76.51,49.89,2023-06-28 15:01:36,inactive,71.12,0.877,20.97,467.83,0.93,5.73,25.02,1.78,1,0
2024-02-14 20:01:36.333851,766.25,447.86,134.05,74.99,closed,1726.56,2.88,37.5,0,Light,4.79,92.92,33.36,63.79,56.51,2023-06-28 15:01:36,active,75.49,0.936,11.9,557.72,1.18,4.29,25.01,2.98,0,0
2024-02-14 20:31:36.333851,785.88,465.03,89.55,75.0,open,1840.87,1.96,37.5,0,Medium,2.59,97.26,47.35,88.4,48.16,2023-06-28 15:01:36,active,78.59,0.88,11.37,433.52,1.02,6.88,25.0,1.5,0,0
2024-02-14 21:01:36.333851,827.17,440.39,97.81,75.01,open,1750.61,3.2,37.51,0,Medium,5.63,82.54,35.12,53.04,34.96,2023-06-28 15:01:36,inactive,86.19,0.896,13.79,482.36,0.98,5.69,24.99,2.4,0,0
2024-02-14 21:31:36.333851,814.27,408.91,119.51,75.02,closed,1731.62,3.56,37.51,0,Heavy,3.94,89.96,54.53,70.29,47.95,2023-06-28 15:01:36,active,94.72,0.867,21.54,500.47,1.11,3.99,24.98,1.92,0,0
2024-02-14 22:01:36.333851,764.4,480.09,100.83,75.03,open,1798.39,2.85,37.52,0,Heavy,2.32,88.2,46.23,61.37,24.87,2023-06-28 15:01:36,inactive,87.67,0.848,24.24,491.8,0.98,5.56,24.97,1.83,0,0
2024-02-14 22:31:36.333851,794.18,399.21,127.78,75.04,open,1868.07,2.48,37.52,0,Heavy,7.85,84.06,36.5,71.18,43.87,2023-06-28 15:01:36,inactive,78.36,1.024,19.77,510.77,1.08,4.63,24.96,1.67,0,0
2024-02-14 23:01:36.333851,760.1,379.79,92.55,75.05,closed,1838.95,3.17,37.53,0,Medium,6.77,96.78,31.13,71.49,52.42,2023-06-28 15:01:36,inactive,81.22,0.885,26.0,495.05,0.96,5.41,24.95,2.14,0,0
2024-02-14 23:31:36.333851,856.67,366.72,107.58,75.06,open,1801.14,2.75,37.53,0,Medium,5.09,91.48,54.5,75.0,34.98,2023-06-28 15:01:36,inactive,76.57,0.899,30.82,438.21,1.06,4.58,24.94,2.13,0,0
2024-02-15 00:01:36.333851,867.11,251.38,117.48,75.07,open,1709.4,2.92,37.54,0,Heavy,7.25,90.55,41.21,77.01,42.24,2023-06-28 15:01:36,active,69.69,0.848,22.02,460.62,1.11,5.23,24.93,1.96,0,1
2024-02-15 00:31:36.333851,778.11,372.16,118.59,75.08,closed,1837.4,2.75,37.54,0,Light,6.44,84.46,57.65,60.71,59.3,2023-06-28 15:01:36,inactive,93.95,0.92,18.16,468.95,1.15,6.56,24.92,1.35,0,0
2024-02-15 01:01:36.333851,784.46,382.36,116.73,75.09,open,1862.14,3.57,37.55,0,Light,2.99,90.02,40.88,55.43,38.26,2023-06-28 15:01:36,active,80.7,0.864,21.88,471.97,1.08,4.92,24.91,1.74,0,0
2024-02-15 01:31:36.333851,887.46,253.84,115.16,75.1,open,1814.75,3.29,37.55,1,Medium,7.27,94.92,38.74,56.17,66.43,2023-06-28 15:01:36,active,76.16,0.928,25.43,604.88,0.82,4.01,24.9,1.41,0,1
2024-02-15 02:01:36.333851,841.46,443.32,95.3,75.11,closed,1703.59,2.89,37.56,0,Light,4.29,91.63,58.04,47.39,53.8,2023-06-28 15:01:36,active,78.0,0.928,23.81,493.65,1.03,5.45,24.89,2.03,0,0
2024-02-15 02:31:36.333851,824.69,377.96,113.82,75.12,closed,1841.64,3.44,37.56,0,Medium,5.89,88.86,54.01,69.45,42.74,2023-06-28 15:01:36,active,72.42,0.944,17.12,551.77,1.02,5.81,24.88,2.32,0,0
2024-02-15 03:01:36.333851,851.16,174.58,85.05,75.13,closed,1819.57,3.51,37.57,0,Medium,3.28,89.84,28.77,42.33,43.99,2023-06-28 15:01:36,inactive,91.9,0.905,9.63,522.06,1.13,4.4,24.87,2.14,0,1
2024-02-15 03:31:36.333851,933.69,198.35,111.09,75.14,closed,1851.93,2.95,37.57,0,Medium,3.09,95.43,41.73,77.05,41.62,2023-06-28 15:01:36,active,89.9,0.994,13.83,477.55,1.03,3.96,24.86,1.58,0,1
2024-02-15 04:01:36.333851,822.11,414.06,93.18,75.15,open,1764.3,2.69,37.58,0,Heavy,4.84,87.79,55.12,66.4,51.09,2023-06-28 15:01:36,inactive,79.81,0.876,14.24,585.48,1.04,4.46,24.85,1.9,0,0
2024-02-15 04:31:36.333851,806.6,456.96,105.87,75.16,closed,1719.79,2.37,37.58,0,Heavy,5.22,91.08,38.63,50.6,41.09,2023-06-28 15:01:36,inactive,83.44,0.894,24.47,493.07,0.87,5.42,24.84,2.36,0,0
2024-02-15 05:01:36.333851,796.88,357.64,106.49,75.17,open,1754.85,2.09,37.59,0,Heavy,4.18,98.59,56.7,72.02,50.23,2023-06-28 15:01:36,active,100.09,0.81,16.76,554.43,1.03,3.25,24.83,1.88,1,0
2024-02-15 05:31:36.333851,817.13,358.3,98.4,75.18,closed,1864.9,2.45,37.59,0,Medium,8.61,84.42,30.04,72.75,48.21,2023-06-28 15:01:36,inactive,81.33,0.845,20.27,495.89,0.98,6.96,24.82,1.63,0,0
2024-02-15 06:01:36.333851,798.05,383.27,98.52,75.19,closed,1748.83,3.02,37.6,0,Light,0.15,97.28,66.83,54.44,47.93,2023-06-28 15:01:36,active,97.53,0.899,12.38,417.8,1.17,4.72,24.81,1.76,1,0
2024-02-15 06:31:36.333851,785.46,389.29,103.9,75.2,closed,1727.92,1.98,37.6,0,Heavy,5.37,88.05,49.46,53.95,42.23,2023-06-28 15:01:36,active,62.42,0.963,22.1,405.61,0.78,5.48,24.8,1.2,0,0
2024-02-15 07:01:36.333851,774.01,516.9,123.73,75.21,closed,1683.81,2.97,37.61,0,Heavy,5.43,85.67,37.69,66.68,55.21,2023-06-28 15:01:36,inactive,70.03,0.85,23.37,513.59,1.03,3.64,24.79,2.34,0,0
2024-02-15 07:31:36.333851,792.85,409.84,83.63,75.22,open,1649.01,3.2,37.61,0,Heavy,2.5,95.56,70.36,62.18,53.22,2023-06-28 15:01:36,active,73.0,0.889,18.74,447.83,1.21,4.11,24.78,2.49,0,0
2024-02-15 08:01:36.333851,815.51,423.25,87.43,75.23,closed,1714.37,3.74,37.62,0,Heavy,7.63,96.03,48.01,69.35,49.6,2023-06-28 15:01:36,inactive,77.73,0.92,16.88,462.98,1.09,5.87,24.77,2.67,1,0
2024-02-15 08:31:36.333851,827.53,363.44,95.24,75.24,closed,1850.44,2.22,37.62,0,Heavy,5.43,91.33,35.84,69.53,48.65,2023-06-28 15:01:36,inactive,72.9,1.011,14.68,543.56,1.14,4.83,24.76,2.28,0,0
2024-02-15 09:01:36.333851,811.76,335.89,90.56,75.25,closed,1828.41,3.06,37.63,0,Medium,3.6,90.45,47.63,67.24,48.76,2023-06-28 15:01:36,active,74.85,0.96,15.84,387.37,1.01,4.77,24.75,2.02,0,0
2024-02-15 09:31:36.333851,808.96,413.12,100.34,75.26,open,1900.21,2.93,37.63,0,Medium,2.11,98.36,44.51,71.58,47.27,2023-06-28 15:01:36,active,89.96,0.919,17.13,584.52,1.12,4.36,24.74,2.5,0,0
